Function name	Segment	Start	Length	Locals	Arguments	R	F	L	S	B	T	=
getAxisEx	LOAD	FFFFFFFF827BB9A0	000000F7	00000028	00000000	R	.	.	.	B	.	.
getButton	LOAD	FFFFFFFF827BBAA0	0000003A	00000000	00000000	R	.	.	.	.	.	.
getKey	LOAD	FFFFFFFF827BBAE0	00000058	00000008	00000000	R	.	.	.	B	.	.
InitializeUtility	LOAD	FFFFFFFF827BBB40	00000066	00000008	00000000	R	.	.	.	B	.	.
FinalizeUtility	LOAD	FFFFFFFF827BBBB0	00000001	00000000	00000000	R	.	.	.	.	.	.
myMalloc	LOAD	FFFFFFFF827BBBC0	00000011	00000000	00000000	R	.	.	.	.	.	.
myFree	LOAD	FFFFFFFF827BBBE0	00000012	00000000	00000000	R	.	.	.	.	.	.
myGiantLock	LOAD	FFFFFFFF827BBC00	0000003A	00000008	00000000	R	.	.	.	B	.	.
myGiantUnlock	LOAD	FFFFFFFF827BBC40	00000032	00000000	00000000	R	.	.	.	.	.	.
myEventLock	LOAD	FFFFFFFF827BBC80	0000003A	00000008	00000000	R	.	.	.	B	.	.
myEventUnlock	LOAD	FFFFFFFF827BBCC0	00000032	00000000	00000000	R	.	.	.	.	.	.
mySyncLock	LOAD	FFFFFFFF827BBD00	0000003A	00000008	00000000	R	.	.	.	B	.	.
mySyncUnlock	LOAD	FFFFFFFF827BBD40	00000032	00000000	00000000	R	.	.	.	.	.	.
myGetSystemTime	LOAD	FFFFFFFF827BBD80	00000042	00000028	00000000	R	.	.	.	B	.	.
myGetProcessTime	LOAD	FFFFFFFF827BBDD0	00000060	00000028	00000000	R	.	.	.	B	.	.
myGetProcessTimeOffset	LOAD	FFFFFFFF827BBE40	00000095	00000038	00000000	R	.	.	.	B	.	.
myGetDelta64	LOAD	FFFFFFFF827BBEE0	00000011	00000000	00000000	R	.	.	.	.	.	.
myConvertProcessTime	LOAD	FFFFFFFF827BBF00	000000A2	00000048	00000000	R	.	.	.	B	.	.
myConvertProcessTimeByOffset	LOAD	FFFFFFFF827BBFB0	00000007	00000000	00000000	R	.	.	.	.	.	.
myThreadCreate	LOAD	FFFFFFFF827BBFC0	00000058	00000018	00000000	R	.	.	.	B	.	.
myThreadPriority	LOAD	FFFFFFFF827BC020	0000006B	00000018	00000000	R	.	.	.	B	.	.
myThreadBindCpu	LOAD	FFFFFFFF827BC090	00000065	00000018	00000000	R	.	.	.	B	.	.
mySemaInit	LOAD	FFFFFFFF827BC100	00000016	00000000	00000000	R	.	.	.	.	.	.
mySemaPost	LOAD	FFFFFFFF827BC120	00000010	00000000	00000000	R	.	.	.	.	.	.
mySemaWait	LOAD	FFFFFFFF827BC130	00000010	00000000	00000000	R	.	.	.	.	.	.
mySemaTimedWait	LOAD	FFFFFFFF827BC140	00000035	00000000	00000000	R	.	.	.	.	.	.
mySemaDestroy	LOAD	FFFFFFFF827BC180	0000000C	00000000	00000000	R	.	.	.	.	.	.
myCondInit	LOAD	FFFFFFFF827BC190	00000013	00000000	00000000	R	.	.	.	.	.	.
myCondWait	LOAD	FFFFFFFF827BC1B0	00000013	00000000	00000000	R	.	.	.	.	.	.
myCondTimedWait	LOAD	FFFFFFFF827BC1D0	00000036	00000000	00000000	R	.	.	.	.	.	.
myCondSignal	LOAD	FFFFFFFF827BC210	0000000C	00000000	00000000	R	.	.	.	.	.	.
myCondDestroy	LOAD	FFFFFFFF827BC220	0000000C	00000000	00000000	R	.	.	.	.	.	.
myCopyin	LOAD	FFFFFFFF827BC230	0000001A	00000008	00000000	R	.	.	.	B	.	.
myCopyout	LOAD	FFFFFFFF827BC250	0000001A	00000008	00000000	R	.	.	.	B	.	.
myUSleep	LOAD	FFFFFFFF827BC270	0000006A	00000018	00000000	R	.	.	.	B	.	.
mySetAlarm	LOAD	FFFFFFFF827BC2E0	00000060	00000028	00000000	R	.	.	.	B	.	.
myRestartAlarm	LOAD	FFFFFFFF827BC340	0000002A	00000000	00000000	R	.	.	.	.	.	.
myStopAlarm	LOAD	FFFFFFFF827BC370	00000007	00000000	00000000	R	.	.	.	.	.	.
getMyBitLe	LOAD	FFFFFFFF827BC380	00000087	00000008	00000000	R	.	.	.	.	.	.
myCrc32	LOAD	FFFFFFFF827BC410	0000002F	00000000	00000000	R	.	.	.	.	.	.
hidProcessInitializeResources	LOAD	FFFFFFFF827BC440	00000011	00000000	00000000	R	.	.	.	.	.	.
hidProcessAllocateProcessInfo	LOAD	FFFFFFFF827BC460	00000079	00000020	00000000	R	.	.	.	B	.	.
hidProcessReleaseProcessInfo	LOAD	FFFFFFFF827BC4E0	00000048	00000008	00000000	R	.	.	.	B	.	.
hidProcessGetProcessInfo	LOAD	FFFFFFFF827BC530	0000002E	00000000	00000000	R	.	.	.	.	.	.
hidProcessSetState	LOAD	FFFFFFFF827BC560	00000030	00000000	00000000	R	.	.	.	.	.	.
hidProcessGetState	LOAD	FFFFFFFF827BC590	0000004B	00000000	00000000	R	.	.	.	.	.	.
hidProcessIteratorSetBegin	LOAD	FFFFFFFF827BC5E0	0000000C	00000000	00000000	R	.	.	.	.	.	.
hidProcessIteratorGetNext	LOAD	FFFFFFFF827BC5F0	00000059	00000000	00000000	R	.	.	.	.	.	.
hidProcessAttachHandle	LOAD	FFFFFFFF827BC650	0000006A	00000000	00000000	R	.	.	.	.	.	.
hidProcessDetachHandle	LOAD	FFFFFFFF827BC6C0	000000D7	00000000	00000000	R	.	.	.	.	.	.
hidProcessGetHandleInfo	LOAD	FFFFFFFF827BC7A0	00000036			R	.	.	.	.	.	.
hidProcessGetHandleInfoByProcessInfo	LOAD	FFFFFFFF827BC7E0	00000099	00000000	00000000	R	.	.	.	.	.	.
hidProcessCheckUsableHandle	LOAD	FFFFFFFF827BC880	00000052	00000008	00000000	R	.	.	.	B	.	.
initSyscall	LOAD	FFFFFFFF827BC8E0	00000021	00000000	00000000	R	.	.	.	.	.	.
hidOpen	LOAD	FFFFFFFF827BC910	00000032	00000010	00000000	R	.	.	.	B	.	.
hidClose	LOAD	FFFFFFFF827BC950	0000000F	00000000	00000000	R	.	.	.	.	.	.
hidRead	LOAD	FFFFFFFF827BC960	00000003	00000000	00000000	R	.	.	.	.	.	.
hidIoctl	LOAD	FFFFFFFF827BC970	00000C03	00000018	00000000	R	.	.	.	B	.	.
hidRegSetControllerAutoPowerOffSetting	LOAD	FFFFFFFF827BD580	0000000E	00000000	00000000	R	.	.	.	.	.	.
hidRegGetControllerAutoPowerOffSetting	LOAD	FFFFFFFF827BD590	00000010	00000000	00000000	R	.	.	.	.	.	.
hidRegSetControllerEnableUsbConnection	LOAD	FFFFFFFF827BD5A0	0000000E	00000000	00000000	R	.	.	.	.	.	.
hidRegGetControllerEnableUsbConnection	LOAD	FFFFFFFF827BD5B0	00000010	00000000	00000000	R	.	.	.	.	.	.
hidAlarmStart	LOAD	FFFFFFFF827BD5C0	000000F6	00000018	00000000	R	.	.	.	B	.	.
hidAlarmCancel	LOAD	FFFFFFFF827BD6C0	00000096	00000018	00000000	R	.	.	.	B	.	.
hidAlarmRestart	LOAD	FFFFFFFF827BD760	000000F6	00000018	00000000	R	.	.	.	B	.	.
hidAlarmFire	LOAD	FFFFFFFF827BD860	000000A5	00000018	00000000	R	.	.	.	B	.	.
getSensitivity	LOAD	FFFFFFFF827BD910	0000004E	00000000	00000000	R	.	.	.	.	.	.
updateSignal	LOAD	FFFFFFFF827BD960	0000005D	00000000	00000000	R	.	.	.	.	.	.
isLimitOver	LOAD	FFFFFFFF827BD9C0	0000007A	00000000	00000000	R	.	.	.	.	.	.
resetMotionWatcher	LOAD	FFFFFFFF827BDA40	00000043	00000010	00000000	R	.	.	.	B	.	.
motionWatcherInitForMove	LOAD	FFFFFFFF827BDA90	00000147	00000018	00000000	R	.	.	.	B	.	.
motionWatcherInitForJedi	LOAD	FFFFFFFF827BDBE0	00000147	00000018	00000000	R	.	.	.	B	.	.
motionWatcherUpdate	LOAD	FFFFFFFF827BDD30	0000015B	00000020	00000000	R	.	.	.	B	.	.
Char2Umpn	LOAD	FFFFFFFF827BDE90	00000093	00000000	00000000	R	.	.	.	.	.	.
LoCACRYPTO_emsa_pkcs1v15_enc_core	LOAD	FFFFFFFF827BDF30	00000398	00000018	00000000	R	.	.	.	.	.	.
LoCACRYPTO_mgf1	LOAD	FFFFFFFF827BE2D0	00000138	00000258	00000000	R	.	.	.	B	.	.
LoCACRYPTO_prng_reg_status	LOAD	FFFFFFFF827BE410	00000016	00000000	00000000	R	.	.	.	.	.	.
prng_dummy	LOAD	FFFFFFFF827BE430	00000003	00000000	00000000	R	.	.	.	.	.	.
LoCACRYPTO_random_octs	LOAD	FFFFFFFF827BE440	00000017	00000000	00000000	R	.	.	.	.	.	.
LoCACRYPTO_random_nz_octs	LOAD	FFFFFFFF827BE460	00000077	00000048	00000000	R	.	.	.	B	.	.
RegPrngFunc	LOAD	FFFFFFFF827BE4E0	0000000B	00000000	00000000	R	.	.	.	.	.	.
Rsadp1024CRT	LOAD	FFFFFFFF827BE4F0	0000000A			R	.	.	.	.	.	.
Rsadp2048CRT	LOAD	FFFFFFFF827BE500	0000000A			R	.	.	.	.	.	.
LoCACRYPTO_rsadpCRT_core	LOAD	FFFFFFFF827BE510	00000364	00000258	00000000	R	.	.	.	B	.	.
Rsaep1024	LOAD	FFFFFFFF827BE880	0000000A			R	.	.	.	.	.	.
Rsaep2048	LOAD	FFFFFFFF827BE890	0000000A			R	.	.	.	.	.	.
LoCACRYPTO_rsaep_core	LOAD	FFFFFFFF827BE8A0	0000011D	00000238	00000000	R	.	.	.	B	.	.
RsaesOaepDec1024CRT	LOAD	FFFFFFFF827BE9C0	00000028	00000018	00000000	R	.	.	.	B	.	.
locacrypto_rsaes_oaep_decCRT_core	LOAD	FFFFFFFF827BE9F0	00000369	00000258	00000008	R	.	.	.	B	.	.
RsaesOaepDec2048CRT	LOAD	FFFFFFFF827BED60	00000028	00000018	00000000	R	.	.	.	B	.	.
RsaesOaepEnc1024	LOAD	FFFFFFFF827BED90	00000028	00000018	00000000	R	.	.	.	B	.	.
locacrypto_rsaes_oaep_enc_core	LOAD	FFFFFFFF827BEDC0	000003AA	00000278	00000008	R	.	.	.	B	.	.
RsaesOaepEnc2048	LOAD	FFFFFFFF827BF170	00000028	00000018	00000000	R	.	.	.	B	.	.
RsaesPkcs1v15Dec1024CRT	LOAD	FFFFFFFF827BF1A0	0000000D			R	.	.	.	.	.	.
locacrypto_rsaes_pkcs1v15_decCRT_core	LOAD	FFFFFFFF827BF1B0	0000024A	00000148	00000000	R	.	.	.	B	.	.
RsaesPkcs1v15Dec2048CRT	LOAD	FFFFFFFF827BF400	00000010	00000000	00000000	R	.	.	.	.	.	.
RsaesPkcs1v15Enc1024	LOAD	FFFFFFFF827BF410	0000000D			R	.	.	.	.	.	.
locacrypto_rsaes_pkcs1v15_enc_core	LOAD	FFFFFFFF827BF420	00000244	00000148	00000000	R	.	.	.	B	.	.
RsaesPkcs1v15Enc2048	LOAD	FFFFFFFF827BF670	00000010	00000000	00000000	R	.	.	.	.	.	.
LoCACRYPTO_keyelt_core	LOAD	FFFFFFFF827BF680	0000016E	000001B8	00000000	R	.	.	.	B	.	.
RsaKeygen1024Rnd	LOAD	FFFFFFFF827BF7F0	0000000C			R	.	.	.	.	.	.
locacrypto_keygen_rnd_core	LOAD	FFFFFFFF827BF800	000002A1	000000D8	00000000	R	.	.	.	B	.	.
RsaKeygen2048Rnd	LOAD	FFFFFFFF827BFAB0	0000000F	00000000	00000000	R	.	.	.	.	.	.
RsaKeygen1024Stp	LOAD	FFFFFFFF827BFAC0	00000012			R	.	.	.	.	.	.
locacrypto_keygen_stp_core	LOAD	FFFFFFFF827BFAE0	00000128	00000048	00000000	R	.	.	.	B	.	.
RsaKeygen2048Stp	LOAD	FFFFFFFF827BFC10	00000015	00000000	00000000	R	.	.	.	.	.	.
locacrypto_gen_stp4rsa	LOAD	FFFFFFFF827BFC30	00000665	000002A8	00000000	R	.	.	.	B	.	.
Rsasp11024CRT	LOAD	FFFFFFFF827C02A0	0000000A	00000000	00000000	R	.	.	.	.	.	.
Rsasp12048CRT	LOAD	FFFFFFFF827C02B0	0000000A	00000000	00000000	R	.	.	.	.	.	.
RsassaPkcs1v15Sign1024CRT	LOAD	FFFFFFFF827C02C0	00000012			R	.	.	.	.	.	.
locacrypto_rsassa_pkcs1v15_signCRT_core	LOAD	FFFFFFFF827C02E0	000001CA	00000148	00000000	R	.	.	.	B	.	.
RsassaPkcs1v15Sign2048CRT	LOAD	FFFFFFFF827C04B0	00000015	00000000	00000000	R	.	.	.	.	.	.
RsassaPkcs1v15Verify1024	LOAD	FFFFFFFF827C04D0	00000012			R	.	.	.	.	.	.
locacrypto_rsassa_pkcs1v15_verify_core	LOAD	FFFFFFFF827C04F0	0000020C	00000248	00000000	R	.	.	.	B	.	.
RsassaPkcs1v15Verify2048	LOAD	FFFFFFFF827C0700	00000015	00000000	00000000	R	.	.	.	.	.	.
RsassaPssSign1024CRT	LOAD	FFFFFFFF827C0720	00000028	00000018	00000000	R	.	.	.	B	.	.
locacrypto_rsassa_pss_signCRT_core	LOAD	FFFFFFFF827C0750	000003F4	00000278	00000004	R	.	.	.	B	.	.
RsassaPssSign2048CRT	LOAD	FFFFFFFF827C0B50	00000028	00000018	00000000	R	.	.	.	B	.	.
RsassaPssVerify1024	LOAD	FFFFFFFF827C0B80	00000028	00000018	00000000	R	.	.	.	B	.	.
locacrypto_rsassa_pss_verify_core	LOAD	FFFFFFFF827C0BB0	0000041E	000002E8	00000004	R	.	.	.	B	.	.
RsassaPssVerify2048	LOAD	FFFFFFFF827C0FD0	00000028	00000018	00000000	R	.	.	.	B	.	.
Rsavp11024	LOAD	FFFFFFFF827C1000	0000000A	00000000	00000000	R	.	.	.	.	.	.
Rsavp12048	LOAD	FFFFFFFF827C1010	0000000A	00000000	00000000	R	.	.	.	.	.	.
Umpn2Char	LOAD	FFFFFFFF827C1020	00000055	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_addx	LOAD	FFFFFFFF827C1080	0000004A	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_gcd	LOAD	FFFFFFFF827C10D0	00000553	00000178	00000000	R	.	.	.	B	.	.
LoCAMP_gt	LOAD	FFFFFFFF827C1630	00000043	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_invmod	LOAD	FFFFFFFF827C1680	000005E8	000006D8	00000000	R	.	.	.	B	.	.
LoCAMP_isdivide	LOAD	FFFFFFFF827C1C70	0000004D	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_isprime	LOAD	FFFFFFFF827C1CC0	00000671	000002E8	00000000	R	.	.	.	B	.	.
LoCAMP_leftshift	LOAD	FFFFFFFF827C2340	00000066	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_montgomery_mul	LOAD	FFFFFFFF827C23B0	000001D3	00000398	00000000	R	.	.	.	B	.	.
LoCAMP_montgomery_powermod	LOAD	FFFFFFFF827C2590	000002C3	00000478	00000000	R	.	.	.	B	.	.
LoCAMP_montgomery_red	LOAD	FFFFFFFF827C2860	000001D4	00000468	00000000	R	.	.	.	B	.	.
LoCAMP_mul	LOAD	FFFFFFFF827C2A40	00000112	00000368	00000000	R	.	.	.	B	.	.
LoCAMP_mulmpw	LOAD	FFFFFFFF827C2B60	000000AE	00000020	00000000	R	.	.	.	.	.	.
LoCAMP_random_bnd	LOAD	FFFFFFFF827C2C10	0000015F	00000038	00000000	R	.	.	.	B	.	.
LoCAMP_quo	LOAD	FFFFFFFF827C2D70	00000581	00000498	00000000	R	.	.	.	B	.	.
LoCAMP_rem	LOAD	FFFFFFFF827C3300	000005B0	000004A8	00000000	R	.	.	.	B	.	.
LoCAMP_rightshift	LOAD	FFFFFFFF827C38B0	00000068	00000000	00000000	R	.	.	.	.	.	.
LoCAMP_sqr	LOAD	FFFFFFFF827C3920	00000150	00000548	00000000	R	.	.	.	B	.	.
LoCAMP_subx	LOAD	FFFFFFFF827C3A70	0000004A	00000000	00000000	R	.	.	.	.	.	.
g_lvd_init	LOAD	FFFFFFFF827C3AC0	0000010D	00000010	00000000	R	.	.	.	B	.	.
g_lvd_fini	LOAD	FFFFFFFF827C3BD0	0000004A	00000008	00000000	R	.	.	.	B	.	.
g_lvd_start	LOAD	FFFFFFFF827C3C20	000000B2	00000030	00000000	R	.	.	.	B	.	.
g_lvd_dumpconf	LOAD	FFFFFFFF827C3CE0	0000027D	00000030	00000000	R	.	.	.	B	.	.
g_lvd_access	LOAD	FFFFFFFF827C3F60	00000087	00000000	00000000	R	.	.	.	.	.	.
g_lvd_ioctl	LOAD	FFFFFFFF827C3FF0	000000A2	00000030	00000000	R	.	.	.	B	.	.
is_available	LOAD	FFFFFFFF827C40A0	000002AE	000000B8	00000000	R	.	.	.	B	.	.
lvdctlioctl	LOAD	FFFFFFFF827C4350	00000832	00000098	00000000	R	.	.	.	B	.	.
lvdnew	LOAD	FFFFFFFF827C4B90	0000052A	00000098	00000000	R	.	.	.	B	.	.
lvdstart_vnode	LOAD	FFFFFFFF827C50C0	000007BC	000000C8	00000000	R	.	.	.	B	.	.
lvddestroy	LOAD	FFFFFFFF827C5880	00000312	00000048	00000000	R	.	.	.	B	.	.
release_vnode	LOAD	FFFFFFFF827C5BA0	00000117	00000058	00000000	R	.	.	.	B	.	.
create_vnode	LOAD	FFFFFFFF827C5CC0	00000335	000001B8	00000000	R	.	.	.	B	.	.
lvd_kthread	LOAD	FFFFFFFF827C6000	00000205	00000038	00000000	.	.	.	.	B	T	.
print_bio	LOAD	FFFFFFFF827C6210	00000001	00000000	00000000	R	.	.	.	.	.	.
print_bio2	LOAD	FFFFFFFF827C6220	0000009B	00000078	00000000	R	.	.	.	B	.	.
print_bdsio	LOAD	FFFFFFFF827C62C0	00000001	00000000	00000000	R	.	.	.	.	.	.
print_bdsio2	LOAD	FFFFFFFF827C62D0	00000075	00000058	00000000	R	.	.	.	B	.	.
bd_sched_copy_data_from_cached_bdsio	LOAD	FFFFFFFF827C6350	0000016A	00000028	00000000	R	.	.	.	B	.	.
bd_sched_has_completed_bdsio	LOAD	FFFFFFFF827C64C0	00000290	00000088	00000000	R	.	.	.	B	.	.
bd_sched_get_bdsio	LOAD	FFFFFFFF827C6750	000001FD	00000020	00000000	R	.	.	.	B	.	.
bd_sched_update_bitmap_cache2	LOAD	FFFFFFFF827C6950	00000340	00000038	00000000	R	.	.	.	B	.	.
bd_sched_is_available_on_hdd2	LOAD	FFFFFFFF827C6C90	000001A8	00000010	00000000	R	.	.	.	B	.	.
bd_sched_update_bitmap_cache	LOAD	FFFFFFFF827C6E40	00000012	00000000	00000000	R	.	.	.	.	.	.
bd_sched_is_available_on_hdd	LOAD	FFFFFFFF827C6E60	00000012	00000000	00000000	R	.	.	.	.	.	.
bd_sched_update_bitmap_file	LOAD	FFFFFFFF827C6E80	000003B1	00000068	00000000	R	.	.	.	B	.	.
g_bd_sched_init	LOAD	FFFFFFFF827C7240	000004C1	00000078	00000000	R	.	.	.	B	.	.
g_bd_sched_fini	LOAD	FFFFFFFF827C7710	0000004C	00000010	00000000	R	.	.	.	B	.	.
g_bd_sched_start	LOAD	FFFFFFFF827C7760	000011E8	000000B8	00000000	R	.	.	.	B	.	.
g_bd_sched_done	LOAD	FFFFFFFF827C8950	00000651	000000C8	00000000	R	.	.	.	B	.	.
g_bd_sched_next	LOAD	FFFFFFFF827C8FB0	000007BF	00000088	00000000	R	.	.	.	B	.	.
get_img_offset	LOAD	FFFFFFFF827C9770	000000C1	00000028	00000000	R	.	.	.	B	.	.
prefetch_bio_done	LOAD	FFFFFFFF827C9840	00000017	00000000	00000000	R	.	.	.	.	.	.
bd_sched_shutdown_w_hdd	LOAD	FFFFFFFF827C9860	000000D4	00000028	00000000	R	.	.	.	B	.	.
bd_sched_shutdown_r_bd	LOAD	FFFFFFFF827C9940	000000D4	00000028	00000000	R	.	.	.	B	.	.
bd_sched_bd_reader	LOAD	FFFFFFFF827C9A20	00000D93	000000B8	00000000	.	.	.	.	B	.	.
bd_sched_hdd_writer	LOAD	FFFFFFFF827CA7C0	00000A06	00000098	00000000	.	.	.	.	B	.	.
bd_sched_lock_bm_file	LOAD	FFFFFFFF827CB1D0	000000D7	00000030	00000000	R	.	.	.	B	.	.
bd_sched_unlock_bm_file	LOAD	FFFFFFFF827CB2B0	000000BD	00000028	00000000	R	.	.	.	B	.	.
bd_sched_read_bd_dev	LOAD	FFFFFFFF827CB370	000000FC	00000068	00000000	R	.	.	.	B	.	.
bd_sched_modevent	LOAD	FFFFFFFF827CB470	000000EA	00000010	00000000	R	.	.	.	B	.	.
bd_sched_ioctl	LOAD	FFFFFFFF827CB560	00001F18	00000938	00000000	R	.	.	.	B	.	.
bd_sched_init_bdsio_pool	LOAD	FFFFFFFF827CD480	000000CB	00000010	00000000	R	.	.	.	B	.	.
bd_sched_fini_bdsio_pool	LOAD	FFFFFFFF827CD550	00000022	00000008	00000000	R	.	.	.	B	.	.
bd_sched_pop_bdsio	LOAD	FFFFFFFF827CD580	0000002A	00000000	00000000	R	.	.	.	.	.	.
bd_sched_push_bdsio	LOAD	FFFFFFFF827CD5B0	0000002A	00000000	00000000	R	.	.	.	.	.	.
bd_sched_clear_bdsio	LOAD	FFFFFFFF827CD5E0	00000021	00000018	00000000	R	.	.	.	B	.	.
bd_sched_init_bg_copy_req_pool	LOAD	FFFFFFFF827CD610	000000B1	00000010	00000000	R	.	.	.	B	.	.
bd_sched_fini_bg_copy_req_pool	LOAD	FFFFFFFF827CD6D0	00000026	00000008	00000000	R	.	.	.	B	.	.
bd_sched_pop_bg_copy_req	LOAD	FFFFFFFF827CD700	0000007D	00000010	00000000	R	.	.	.	B	.	.
bd_sched_push_bg_copy_req	LOAD	FFFFFFFF827CD780	0000004E	00000008	00000000	R	.	.	.	B	.	.
bd_sched_create_vnode	LOAD	FFFFFFFF827CD7D0	00000306	000001B8	00000000	R	.	.	.	B	.	.
bd_sched_release_vnode	LOAD	FFFFFFFF827CDAE0	00000117	00000058	00000000	R	.	.	.	B	.	.
g_bdemu_init	LOAD	FFFFFFFF827CDC00	000000D8	00000010	00000000	R	.	.	.	B	.	.
g_bdemu_fini	LOAD	FFFFFFFF827CDCE0	00000030	00000008	00000000	R	.	.	.	B	.	.
g_bdemu_destroy_geom	LOAD	FFFFFFFF827CDD10	0000000C			R	.	.	.	.	.	.
g_bdemu_start	LOAD	FFFFFFFF827CDD20	0000009A	00000030	00000000	R	.	.	.	B	.	.
g_bdemu_dumpconf	LOAD	FFFFFFFF827CDDC0	00000105	00000028	00000000	R	.	.	.	B	.	.
g_bdemu_access	LOAD	FFFFFFFF827CDED0	000000D9	00000030	00000000	R	.	.	.	B	.	.
g_bdemu_orphan	LOAD	FFFFFFFF827CDFB0	00000015	00000000	00000000	R	.	.	.	.	.	.
g_bdemu_create	LOAD	FFFFFFFF827CDFD0	00000140	00000030	00000000	R	.	.	.	B	.	.
g_bdemu_destroy	LOAD	FFFFFFFF827CE110	00000306	00000028	00000000	R	.	.	.	B	.	.
bdemuioctl	LOAD	FFFFFFFF827CE420	0000026F	00000088	00000000	R	.	.	.	B	.	.
gbdemu_modeselect_ctrl	LOAD	FFFFFFFF827CE690	000000D3	00000078	00000000	R	.	.	.	B	.	.
bdemustart_blkdev	LOAD	FFFFFFFF827CE770	0000005E	00000018	00000000	R	.	.	.	B	.	.
bdemu_attach_dev	LOAD	FFFFFFFF827CE7D0	000006B0	00000068	00000000	R	.	.	.	B	.	.
bdemustart_emupat	LOAD	FFFFFFFF827CEE90	0000004C	00000010	00000000	R	.	.	.	B	.	.
g_bdemu_done	LOAD	FFFFFFFF827CEEE0	0000008B	00000028	00000000	R	.	.	.	B	.	.
bdemu_kthread	LOAD	FFFFFFFF827CEF70	00000286	00000048	00000000	.	.	.	.	B	T	.
bdemu_cam_action	LOAD	FFFFFFFF827CF200	00000641	00000088	00000000	R	.	.	.	B	.	.
bdemu_cam_poll	LOAD	FFFFFFFF827CF850	00000001	00000000	00000000	R	.	.	.	.	.	.
bdemu_cam_done	LOAD	FFFFFFFF827CF860	00000041	00000010	00000000	R	.	.	.	B	.	.
bdemu_speed_emu	LOAD	FFFFFFFF827CF8B0	000002CA	00000048	00000000	R	.	.	.	B	.	.
_sceSblDriverGvmInitialize	LOAD	FFFFFFFF827CFB80	0000002B	00000008	00000000	R	.	.	.	B	.	.
_sceSblDriverGvmFinalize	LOAD	FFFFFFFF827CFBB0	00000014	00000008	00000000	R	.	.	.	B	.	.
sceSblDriverMapPages	LOAD	FFFFFFFF827CFBD0	000006CB	00000088	00000000	R	.	.	.	B	.	.
sceSblDriverUnmapPages	LOAD	FFFFFFFF827D02A0	000001D5	00000038	00000000	R	.	.	.	B	.	.
sceSblDriverGetMappedPageLists	LOAD	FFFFFFFF827D0480	000000E5	00000030	00000000	R	.	.	.	B	.	.
sceSblDriverGetMappedPageListsWithCpuAddr	LOAD	FFFFFFFF827D0570	00000127	00000038	00000000	R	.	.	.	B	.	.
sceSblDriverSetAttr	LOAD	FFFFFFFF827D06A0	000000A8	00000038	00000000	R	.	.	.	B	.	.
sceSblDriverRegisterMsgHandler	LOAD	FFFFFFFF827D0750	0000013E	00000028	00000000	R	.	.	.	B	.	.
sceSblDriverInitialize	LOAD	FFFFFFFF827D0890	000001FF	00000018	00000000	R	.	.	.	B	.	.
intrTasklet	LOAD	FFFFFFFF827D0A90	00000192	00000048	00000000	R	.	.	.	B	.	.
intrHandler	LOAD	FFFFFFFF827D0C30	0000006A	00000008	00000000	R	.	.	.	B	.	.
writeHandler	LOAD	FFFFFFFF827D0CA0	00000060	00000008	00000000	R	.	.	.	B	.	.
sendContext	LOAD	FFFFFFFF827D0D00	00000106	00000010	00000000	R	.	.	.	B	.	.
sceSblDriverFinalize	LOAD	FFFFFFFF827D0E10	000000CF	00000008	00000000	R	.	.	.	B	.	.
sceSblDriverSendMsg	LOAD	FFFFFFFF827D0EE0	000000F4	00000028	00000000	R	.	.	.	B	.	.
sceSblDriverReadSmuIx	LOAD	FFFFFFFF827D0FE0	00000198	00000020	00000000	R	.	.	.	B	.	.
sceSblDriverWriteSmuIx	LOAD	FFFFFFFF827D1180	00000186	00000020	00000000	R	.	.	.	B	.	.
load_1	LOAD	FFFFFFFF827D1310	00000064	00000008	00000000	R	.	.	.	B	.	.
sceSblSsMemcpySwap	LOAD	FFFFFFFF827D1380	0000001F	00000000	00000000	R	.	.	.	.	.	.
sceSblSsMemset	LOAD	FFFFFFFF827D13A0	0000001F	00000000	00000000	R	.	.	.	.	.	.
sceSblSsMemcmpConsttime	LOAD	FFFFFFFF827D13C0	0000002D	00000000	00000000	R	.	.	.	.	.	.
sceSblSsSha256HmacInit	LOAD	FFFFFFFF827D13F0	000000E7	00000030	00000000	R	.	.	.	B	.	.
sceSblSsSha256HmacTransform	LOAD	FFFFFFFF827D14E0	000000E5	00000034	00000000	R	.	.	.	B	.	.
sceSblSsSha256HmacFinal	LOAD	FFFFFFFF827D15D0	000000DF	00000030	00000000	R	.	.	.	B	.	.
sceSblSsAes128SetIV	LOAD	FFFFFFFF827D16B0	0000003F	00000018	00000000	R	.	.	.	B	.	.
sceSblSsAesCbcCfb128Encrypt	LOAD	FFFFFFFF827D16F0	00000124	00000048	00000000	R	.	.	.	B	.	.
sceSblSsAesCbcCfb128Decrypt	LOAD	FFFFFFFF827D1820	00000124	00000048	00000000	R	.	.	.	B	.	.
sceSblSsRsassaPssVerify2048	LOAD	FFFFFFFF827D1950	000000A9	00000034	00000000	R	.	.	.	B	.	.
sceSblSsRsassaPkcs1v15Verify2048	LOAD	FFFFFFFF827D1A00	000000A1	00000030	00000000	R	.	.	.	B	.	.
